"Id_Customer","Y","Customer_Type","BirthDate","Customer_Open_Date","P_Client","Educational_Level","Marital_Status","Number_Of_Dependant","Years_At_Residence","Net_Annual_Income","Years_At_Business","Prod_Sub_Category","Prod_Decision_Date","Source","Type_Of_Residence","Nb_Of_Products","Prod_Closed_Date","Prod_Category"
2242,0,"Non Existing Client","21/06/1964","26/07/2011","NP_Client","University","Married",5,18,"20",1,"C","30/07/2011","Sales","Owned",1,"","B"
6306,0,"Non Existing Client","05/02/1974","20/12/2011","NP_Client","University","Married",0,15,"30",1,"C","03/01/2012","Sales","Owned",1,"","B"
8458,0,"Non Existing Client","10/09/1980","13/03/2012","NP_Client","University","Married",1,15,"50",10,"C","14/03/2012","Sales","Owned",1,"","D"
3237,0,"Non Existing Client","05/03/1990","12/09/2011","NP_Client","University","Single",0,24,"54",1,"C","14/09/2011","Branch","Parents",2,"08/08/2012","B"
6903,0,"Existing Client","13/08/1959","24/10/1983","NP_Client","University","Married",0,10,"36",1,"C","15/01/2012","Sales","Owned",2,"17/03/2013","B"
2539,0,"Non Existing Client","21/03/1979","15/08/2011","NP_Client","University","Married",2,10,"36",1,"C","20/08/2011","Sales","Owned",1,"","B"
555,0,"Existing Client","23/03/1985","03/09/2008","P_Client","University","Single",0,26,"45",3,"C","30/05/2011","Branch","Old rent",2,"22/07/2012","B"
1851,0,"Existing Client","22/04/1977","11/12/2005","NP_Client","University","Married",0,1,"36",1,"C","08/08/2011","Branch","Owned",2,"09/04/2012","B"
9516,0,"Non Existing Client","14/10/1976","03/04/2012","NP_Client","University","Married",2,10,"36",12,"C","24/04/2012","Sales","Owned",1,"","B"
559,0,"Existing Client","03/09/1973","27/10/2008","P_Client","University","Married",2,15,"26,4",1,"C","27/06/2011","Sales","Owned",1,"","H"
3776,0,"Existing Client","13/04/1974","19/09/2010","NP_Client","University","Married",2,37,"24",1,"C","26/10/2011","Branch","Owned",1,"","K"
196,0,"Non Existing Client","04/11/1949","02/05/2011","NP_Client","University","Married",4,19,"20",1,"C","03/05/2011","Sales","Owned",2,"10/01/2013","B"
3508,0,"Non Existing Client","26/10/1975","21/09/2011","NP_Client","University","Married",2,11,"18",2,"C","26/09/2011","Sales","Owned",1,"","B"
4065,0,"Non Existing Client","02/08/1983","09/10/2011","NP_Client","University","Single",0,10,"36",3,"C","10/10/2011","Sales","Owned",1,"","B"
7575,0,"Non Existing Client","23/05/1966","19/02/2012","NP_Client","University","Married",2,5,"25",1,"C","20/02/2012","Sales","Owned",2,"","B"
4097,1,"Non Existing Client","02/09/1964","10/10/2011","NP_Client","University","Married",4,22,"18",2,"C","11/10/2011","Sales","Owned",1,"31/07/2012","B"
3223,0,"Existing Client","21/09/1964","15/09/2011","NP_Client","Master/PhD","Married",0,7,"36",5,"G","27/09/2011","Sales","Owned",1,"25/03/2013","C"
3145,0,"Non Existing Client","28/05/1967","11/09/2011","NP_Client","University","Married",1,30,"20",1,"C","12/09/2011","Sales","Old rent",1,"","B"
44,0,"Existing Client","16/01/1981","27/11/2007","NP_Client","University","Married",2,30,"18",2,"C","09/05/2011","Sales","Owned",1,"","D"
2239,1,"Non Existing Client","01/10/1965","24/07/2011","NP_Client","University","Married",2,12,"18",2,"C","31/07/2011","Branch","Owned",1,"29/03/2012","B"
3662,0,"Existing Client","03/11/1975","03/09/2008","P_Client","University","Married",2,20,"105",3,"C","10/10/2011","Branch","Owned",1,"","G"
3759,0,"Existing Client","14/12/1951","17/06/2010","NP_Client","University","Married",2,1,"36",1,"C","12/10/2011","Sales","Owned",1,"","B"
2450,0,"Non Existing Client","16/08/1983","09/08/2011","NP_Client","University","Married",1,1,"36",1,"C","11/08/2011","Branch","Owned",1,"07/05/2012","B"
588,0,"Existing Client","24/06/1952","23/03/2009","NP_Client","University","Married",3,15,"30",1,"C","30/05/2011","Sales","Owned",1,"","B"
7362,0,"Non Existing Client","13/09/1989","08/02/2012","NP_Client","University","Single",0,10,"36",3,"C","09/02/2012","Sales","Owned",1,"","B"
2004,0,"Existing Client","12/06/1967","18/04/2010","P_Client","University","Married",2,15,"40,408",1,"C","14/08/2011","Sales","Old rent",1,"","G"
9070,0,"Non Existing Client","16/06/1955","27/03/2012","NP_Client","University","Married",0,32,"25",0,"C","28/03/2012","Branch","Owned",1,"","B"
5183,0,"Existing Client","06/08/1983","18/02/2009","P_Client","University","Single",0,28,"30",3,"C","06/12/2011","Branch","Owned",1,"","G"
4791,0,"Non Existing Client","12/10/1956","30/10/2011","NP_Client","University","Married",0,15,"30",1,"C","31/10/2011","Sales","Owned",1,"","D"
58,0,"Existing Client","29/05/1979","16/07/2008","P_Client","University","Single",0,10,"20",1,"C","09/05/2011","Sales","Owned",1,"","D"
9128,1,"Non Existing Client","23/08/1988","18/03/2012","NP_Client","University","Single",0,2,"120",2,"C","01/04/2012","Branch","Owned",1,"30/05/2013","B"
2491,0,"Non Existing Client","10/08/1958","14/08/2011","NP_Client","University","Married",0,9,"36",1,"C","16/08/2011","Sales","Owned",1,"","D"
8277,0,"Non Existing Client","05/05/1973","05/03/2012","NP_Client","University","Married",2,20,"50",10,"C","06/03/2012","Sales","Owned",1,"","D"
6023,0,"Existing Client","10/04/1980","19/03/2009","NP_Client","University","Single",0,1,"36",1,"C","09/01/2012","Sales","Owned",2,"","B"
5605,0,"Non Existing Client","08/08/1984","20/11/2011","NP_Client","University","Married",2,7,"50",7,"C","08/12/2011","Branch","Parents",1,"","B"
7846,0,"Existing Client","19/06/1980","12/08/2007","NP_Client","University","Married",2,5,"25",1,"C","28/02/2012","Sales","Owned",1,"","B"
796,0,"Non Existing Client","24/10/1980","05/06/2011","NP_Client","Master/PhD","Married",2,6,"36",1,"C","09/06/2011","Sales","Owned",1,"","B"
122,0,"Existing Client","02/03/1971","08/06/2010","P_Client","University","Married",3,40,"74,4",3,"C","04/05/2011","Sales","Old rent",1,"","G"
7410,0,"Non Existing Client","05/11/1961","07/02/2012","NP_Client","University","Married",2,25,"51,6",4,"G","15/02/2012","Branch","Owned",1,"","K"
8558,0,"Non Existing Client","14/01/1969","19/03/2012","NP_Client","University","Married",3,10,"50",10,"C","20/03/2012","Sales","Owned",1,"","B"
4890,0,"Non Existing Client","15/05/1947","10/11/2011","NP_Client","University","Married",2,1,"36",1,"C","15/11/2011","Sales","Owned",2,"","B"
2253,0,"Non Existing Client","27/02/1980","25/07/2011","NP_Client","Master/PhD","Married",1,5,"60",7,"C","31/07/2011","Branch","Owned",2,"23/04/2012","B"
8235,0,"Non Existing Client","19/08/1962","04/03/2012","NP_Client","University","Married",3,10,"36",3,"C","05/03/2012","Sales","Owned",1,"","B"
6827,0,"Non Existing Client","25/04/1976","19/01/2012","NP_Client","University","Married",3,10,"36",1,"C","24/01/2012","Sales","Owned",1,"","B"
2435,0,"Non Existing Client","07/01/1962","14/08/2011","NP_Client","University","Married",0,12,"18",2,"C","25/08/2011","Branch","Owned",2,"12/04/2012","B"
2865,0,"Existing Client","10/01/1951","10/01/2010","NP_Client","Master/PhD","Married",1,11,"50",10,"G","11/09/2011","Sales","Owned",1,"","C"
3782,0,"Existing Client","24/09/1960","28/10/2010","NP_Client","University","Single",0,15,"30",1,"G","21/10/2011","Sales","Owned",1,"","C"
4740,0,"Non Existing Client","26/10/1979","24/10/2011","NP_Client","University","Married",0,1,"36",1,"C","31/10/2011","Sales","Owned",2,"","B"
1649,0,"Non Existing Client","10/05/1968","19/07/2011","NP_Client","University","Married",4,4,"36",3,"C","23/07/2011","Sales","Owned",1,"","B"
3427,0,"Non Existing Client","08/12/1985","19/09/2011","NP_Client","University","Married",1,10,"18",1,"C","26/09/2011","Sales","Owned",1,"","B"
3879,0,"Non Existing Client","11/04/1951","02/10/2011","NP_Client","University","Married",0,15,"30",1,"C","05/10/2011","Sales","Owned",1,"","D"
5805,0,"Non Existing Client","20/12/1982","18/12/2011","NP_Client","University","Married",2,10,"36",8,"C","20/12/2011","Sales","Owned",1,"","B"
8768,0,"Existing Client","04/04/1946","10/11/1983","NP_Client","Master/PhD","Widowed",0,22,"250",30,"P","07/03/2012","Branch","Owned",1,"","E"
2204,0,"Existing Client","17/05/1974","25/07/2011","NP_Client","University","Single",0,1,"2000",1,"P","08/08/2011","Branch","Owned",3,"27/02/2013","K"
1144,0,"Non Existing Client","07/08/1970","26/06/2011","NP_Client","University","Married",0,8,"18",2,"C","27/06/2011","Sales","Owned",1,"","B"
2841,0,"Existing Client","04/09/1952","30/04/2009","NP_Client","University","Married",0,15,"100",1,"G","06/09/2011","Sales","Owned",1,"","C"
7994,0,"Existing Client","14/08/1968","26/01/2011","P_Client","University","Married",3,20,"30",19,"C","29/02/2012","Branch","Owned",1,"","G"
6873,0,"Non Existing Client","26/08/1962","26/12/2011","NP_Client","University","Married",0,15,"30",1,"C","12/01/2012","Sales","Owned",1,"","B"
4942,0,"Non Existing Client","02/08/1957","14/11/2011","NP_Client","University","Married",0,15,"30",1,"C","15/11/2011","Sales","Owned",1,"17/12/2012","B"
5254,0,"Existing Client","25/12/1952","14/11/2010","NP_Client","University","Married",0,15,"30",1,"C","20/12/2011","Sales","Owned",1,"","D"
609,0,"Existing Client","28/11/1988","24/09/2009","NP_Client","University","Single",0,22,"50",1,"C","12/06/2011","Branch","Parents",1,"","J"
8544,0,"Non Existing Client","15/08/1951","13/03/2012","NP_Client","University","Married",0,10,"36",10,"C","19/03/2012","Sales","Owned",1,"","D"
6922,0,"Existing Client","17/10/1964","18/05/1997","NP_Client","University","Single",0,10,"50",10,"C","11/01/2012","Sales","Owned",1,"","B"
1285,0,"Existing Client","22/03/1958","05/05/2010","NP_Client","University","Married",4,20,"36",27,"G","06/07/2011","Sales","Owned",1,"","C"
5989,0,"Existing Client","27/05/1982","23/05/2007","P_Client","University","Married",2,10,"36",7,"C","03/01/2012","Sales","Owned",1,"","B"
3540,0,"Existing Client","28/09/1969","13/11/1997","NP_Client","University","Married",3,20,"5000",15,"G","27/09/2011","Branch","Owned",1,"","B"
2001,0,"Existing Client","01/05/1978","24/03/2010","P_Client","University","Married",2,7,"24",7,"C","08/08/2011","Sales","Owned",1,"","L"
1593,0,"Non Existing Client","03/05/1957","17/07/2011","NP_Client","University","Married",1,12,"18",2,"C","20/07/2011","Sales","Owned",1,"","B"
9009,0,"Existing Client","01/04/1990","21/02/2012","NP_Client","University","Single",0,20,"50",0,"C","28/04/2012","Branch","Owned",1,"","A"
916,0,"Non Existing Client","30/11/1981","19/06/2011","NP_Client","University","Married",2,12,"18",2,"C","22/06/2011","Sales","Owned",1,"","D"
9333,1,"Non Existing Client","07/12/1975","04/04/2012","NP_Client","Master/PhD","Married",3,3,"50",10,"C","12/04/2012","Sales","Owned",1,"30/10/2012","B"
6624,0,"Non Existing Client","10/06/1969","15/01/2012","NP_Client","University","Married",3,10,"36",1,"C","16/01/2012","Sales","Owned",1,"","B"
4280,0,"Non Existing Client","11/08/1965","17/10/2011","NP_Client","University","Married",0,22,"18",2,"C","24/10/2011","Sales","Owned",1,"","B"
3480,0,"Non Existing Client","09/11/1965","25/09/2011","NP_Client","University","Married",0,1,"36",1,"C","26/09/2011","Sales","Owned",1,"","B"
6555,0,"Non Existing Client","29/08/1984","14/12/2011","NP_Client","University","Married",0,10,"36",1,"C","12/01/2012","Sales","Owned",2,"11/10/2012","D"
8799,0,"Non Existing Client","19/05/1978","06/03/2012","NP_Client","University","Married",2,20,"36",20,"C","11/03/2012","Sales","Owned",1,"","B"
1832,0,"Existing Client","01/01/1950","02/07/2006","NP_Client","University","Married",2,1,"36",1,"C","23/07/2011","Sales","Owned",1,"","B"
4347,0,"Non Existing Client","06/07/1969","23/10/2011","NP_Client","University","Married",0,10,"36",14,"C","24/10/2011","Sales","Owned",1,"","B"
2478,0,"Non Existing Client","11/05/1953","11/08/2011","NP_Client","University","Married",0,10,"36",1,"C","16/08/2011","Sales","Owned",1,"","B"
2050,0,"Existing Client","20/03/1973","23/09/2010","NP_Client","Master/PhD","Divorced",0,11,"50",3,"G","14/08/2011","Sales","Parents",1,"","C"
5668,0,"Non Existing Client","06/01/1953","07/12/2011","NP_Client","University","Married",4,21,"18",21,"C","12/12/2011","Sales","Owned",1,"","B"
2250,1,"Non Existing Client","09/06/1958","27/07/2011","NP_Client","University","Married",0,10,"20",1,"C","01/08/2011","Sales","Owned",1,"30/05/2013","D"
7249,0,"Non Existing Client","14/02/1963","30/01/2012","NP_Client","University","Married",0,10,"36",1,"C","31/01/2012","Sales","Owned",1,"","B"
871,0,"Non Existing Client","01/07/1978","12/06/2011","NP_Client","University","Married",2,2,"36",2,"C","14/06/2011","Sales","Owned",1,"","B"
3779,0,"Existing Client","01/10/1986","07/10/2010","P_Client","University","Married",1,10,"20,496",3,"C","26/10/2011","Sales","Owned",1,"","H"
7548,0,"Non Existing Client","19/12/1978","16/02/2012","NP_Client","University","Married",3,10,"36",1,"C","19/02/2012","Sales","Owned",2,"","D"
1936,0,"Existing Client","27/08/1964","25/01/2009","NP_Client","University","Married",0,17,"20",1,"C","18/08/2011","Sales","Owned",1,"","B"
3312,0,"Non Existing Client","03/01/1979","18/09/2011","NP_Client","University","Married",0,1,"20",1,"C","19/09/2011","Sales","Owned",1,"","B"
4969,0,"Non Existing Client","18/04/1984","14/11/2011","NP_Client","University","Married",1,10,"36",1,"C","16/11/2011","Sales","Owned",1,"","B"
3646,0,"Existing Client","16/10/1969","16/03/2008","NP_Client","University","Married",3,10,"36",3,"C","17/10/2011","Sales","Owned",1,"01/04/2013","D"
6709,0,"Non Existing Client","14/07/1972","18/01/2012","NP_Client","University","Married",2,10,"36",1,"C","19/01/2012","Sales","Owned",1,"10/01/2013","B"
7688,0,"Non Existing Client","05/09/1953","23/02/2012","NP_Client","University","Married",0,15,"50",15,"C","26/02/2012","Sales","Owned",1,"","B"
1839,0,"Existing Client","04/03/1975","13/02/2005","P_Client","University","Single",0,1,"20",1,"C","07/08/2011","Sales","Owned",1,"","J"
6161,1,"Existing Client","13/12/1983","05/12/2011","NP_Client","Diploma","Single",0,10,"58,692",4,"G","29/12/2011","Branch","Old rent",1,"30/05/2013","L"
9084,0,"Non Existing Client","07/01/1977","18/03/2012","NP_Client","University","Married",2,4,"18",2,"C","29/03/2012","Sales","Owned",1,"","B"
1943,0,"Existing Client","07/02/1970","16/03/2009","NP_Client","Master/PhD","Married",0,12,"18",1,"G","25/08/2011","Sales","Owned",1,"","C"
1602,0,"Non Existing Client","22/11/1988","17/07/2011","NP_Client","University","Married",0,20,"36",1,"C","20/07/2011","Sales","Owned",1,"","B"
7830,0,"Existing Client","24/03/1961","26/11/2006","P_Client","University","Divorced",0,14,"93,156",3,"C","25/03/2012","Sales","Owned",1,"","H"
8301,0,"Non Existing Client","15/05/1970","05/03/2012","NP_Client","University","Married",2,20,"36",2,"C","06/03/2012","Sales","Owned",1,"","B"
2771,0,"Existing Client","28/03/1982","28/05/2007","P_Client","University","Married",0,15,"20,576",1,"C","19/09/2011","Sales","Owned",2,"","G"
2445,0,"Non Existing Client","24/08/1981","12/07/2011","NP_Client","University","Married",2,15,"96,528",1,"C","15/08/2011","Sales","Owned",1,"","K"
2873,0,"Existing Client","01/08/1961","10/02/2010","NP_Client","University","Married",2,1,"5",1,"C","21/09/2011","Sales","Owned",1,"31/03/2013","B"
7242,0,"Non Existing Client","16/05/1977","31/01/2012","NP_Client","University","Married",0,1,"36",1,"C","02/02/2012","Sales","Owned",1,"","B"
35,0,"Existing Client","15/03/1978","01/03/2007","NP_Client","University","Single",0,20,"50",5,"G","02/05/2011","Sales","Old rent",1,"","J"
3881,0,"Non Existing Client","28/03/1968","26/09/2011","NP_Client","University","Married",2,1,"36",1,"C","27/09/2011","Sales","Owned",2,"17/03/2013","B"
7699,1,"Non Existing Client","17/03/1966","26/02/2012","NP_Client","University","Married",2,19,"36",19,"C","27/02/2012","Sales","Owned",1,"31/10/2012","B"
960,0,"Non Existing Client","23/07/1987","07/06/2011","NP_Client","University","Single",1,11,"36",1,"C","22/06/2011","Branch","Owned",2,"23/01/2013","K"
3562,0,"Existing Client","02/05/1957","02/07/2006","NP_Client","University","Married",0,15,"30",1,"C","12/09/2011","Sales","Owned",1,"","B"
2564,0,"Non Existing Client","03/10/1955","10/08/2011","NP_Client","University","Married",3,10,"36",1,"C","20/08/2011","Sales","Owned",1,"21/03/2013","B"
8658,0,"Non Existing Client","07/08/1978","22/03/2012","NP_Client","University","Married",0,1,"36",1,"C","25/03/2012","Sales","Owned",1,"","B"
3661,0,"Existing Client","06/10/1985","05/08/2008","P_Client","University","Single",0,6,"26,4",4,"C","24/10/2011","Branch","Owned",1,"","K"
1743,0,"Non Existing Client","30/10/1972","25/07/2011","NP_Client","University","Married",2,9,"36",1,"C","26/07/2011","Sales","Owned",1,"","B"
8100,0,"Existing Client","06/06/1984","23/02/2012","NP_Client","University","Married",0,10,"36",3,"C","08/03/2012","Sales","Owned",1,"","C"
8510,0,"Non Existing Client","22/07/1973","11/03/2012","NP_Client","Diploma","Married",2,38,"33",14,"C","18/03/2012","Branch","Owned",1,"","K"
7600,0,"Non Existing Client","13/11/1985","15/02/2012","NP_Client","University","Single",0,1,"36",1,"G","21/02/2012","Sales","Owned",1,"","C"
7326,0,"Non Existing Client","22/03/1982","07/02/2012","NP_Client","University","Married",2,10,"36",1,"C","14/02/2012","Sales","Owned",1,"","B"
4836,1,"Non Existing Client","23/04/1984","01/11/2011","NP_Client","University","Single",0,22,"18",2,"C","03/11/2011","Sales","Owned",1,"30/08/2012","B"
9201,0,"Non Existing Client","04/07/1976","03/04/2012","NP_Client","University","Married",0,15,"42",1,"C","04/04/2012","Sales","Owned",1,"","B"
1304,0,"Existing Client","13/07/1980","30/08/2010","NP_Client","University","Single",0,24,"86,4",5,"C","25/07/2011","Sales","Owned",1,"","L"
3088,0,"Existing Client","10/06/1984","07/09/2011","NP_Client","University","Single",0,27,"60",3,"C","11/09/2011","Branch","Owned",1,"","B"
2011,0,"Non Existing Client","01/10/1978","11/08/2011","NP_Client","Master/PhD","Married",2,2,"18",2,"G","23/08/2011","Sales","Owned",1,"","C"
3564,0,"Existing Client","29/06/1953","01/07/2005","NP_Client","University","Single",4,5,"240",2,"C","26/09/2011","Sales","Owned",1,"","B"
3793,0,"Existing Client","17/09/1979","11/01/2011","NP_Client","University","Married",1,1,"45",1,"C","17/10/2011","Sales","Owned",1,"","L"
433,0,"Non Existing Client","01/07/1952","23/05/2011","NP_Client","University","Widowed",0,25,"18",2,"C","24/05/2011","Sales","Owned",1,"","B"
9147,0,"Non Existing Client","29/08/1964","01/04/2012","NP_Client","University","Married",0,10,"36",1,"C","10/04/2012","Sales","Owned",1,"30/05/2013","B"
5602,0,"Non Existing Client","17/02/1966","11/12/2011","NP_Client","University","Married",2,10,"18",2,"C","11/12/2011","Sales","Owned",1,"","D"
6468,0,"Non Existing Client","30/08/1958","25/12/2011","NP_Client","University","Married",2,1,"36",1,"C","12/01/2012","Sales","Owned",2,"09/09/2012","D"
8661,0,"Non Existing Client","21/09/1958","22/03/2012","NP_Client","University","Married",0,15,"36",1,"C","25/03/2012","Sales","Owned",1,"20/12/2012","B"
9490,0,"Non Existing Client","05/12/1985","11/04/2012","NP_Client","University","Married",1,10,"36",10,"C","23/04/2012","Sales","Owned",2,"","B"
7051,0,"Existing Client","18/02/1982","25/02/2010","NP_Client","University","Single",0,4,"36",10,"C","19/02/2012","Sales","Owned",1,"06/12/2012","B"
1899,0,"Existing Client","16/07/1957","13/11/2007","NP_Client","University","Married",0,10,"36",3,"C","01/08/2011","Sales","Owned",1,"","B"
6877,0,"Existing Client","23/01/1974","06/08/2002","NP_Client","University","Married",0,15,"36",1,"C","22/01/2012","Sales","Owned",1,"","B"
1235,0,"Existing Client","22/08/1985","10/02/2009","NP_Client","University","Single",0,26,"36",8,"C","14/07/2011","Branch","Parents",1,"","J"
8046,0,"Existing Client","16/01/1982","02/01/2012","NP_Client","Master/PhD","Single",0,30,"36",3,"C","08/03/2012","Sales","Parents",1,"","B"
5395,0,"Non Existing Client","10/04/1980","28/11/2011","NP_Client","University","Married",0,1,"36",1,"C","29/11/2011","Sales","Owned",1,"","B"
418,0,"Non Existing Client","04/04/1964","22/05/2011","NP_Client","University","Married",0,10,"36",10,"C","23/05/2011","Sales","Owned",1,"","B"
6484,0,"Non Existing Client","01/12/1974","05/01/2012","NP_Client","Master/PhD","Married",0,37,"80",2,"C","10/01/2012","Sales","Owned",1,"","D"
348,0,"Non Existing Client","26/02/1981","16/05/2011","NP_Client","University","Single",0,30,"18",1,"C","17/05/2011","Branch","Old rent",2,"20/03/2012","B"
1519,0,"Non Existing Client","24/01/1977","14/07/2011","NP_Client","University","Married",0,5,"36",1,"C","17/07/2011","Sales","Owned",1,"","B"
9047,0,"Existing Client","17/06/1981","25/03/2012","NP_Client","Master/PhD","Married",0,4,"18",2,"G","29/03/2012","Sales","Owned",1,"","C"
2847,0,"Existing Client","15/07/1980","21/07/2009","NP_Client","University","Married",0,15,"30",1,"C","26/09/2011","Sales","Owned",1,"","B"
7911,0,"Existing Client","09/02/1987","07/04/2009","NP_Client","University","Single",0,15,"36",1,"C","28/02/2012","Sales","Owned",1,"","B"
1731,0,"Non Existing Client","07/01/1965","23/07/2011","NP_Client","University","Married",0,5,"30",5,"C","26/07/2011","Branch","Old rent",2,"14/10/2012","D"
7507,0,"Non Existing Client","03/11/1966","06/02/2012","NP_Client","University","Married",0,10,"84",12,"C","20/02/2012","Branch","Owned",2,"","D"
6265,0,"Non Existing Client","28/10/1965","28/12/2011","NP_Client","University","Married",2,5,"18",1,"C","02/01/2012","Sales","Owned",1,"","B"
2740,1,"Existing Client","23/06/1959","22/09/2005","NP_Client","University","Married",0,22,"18",2,"C","21/09/2011","Sales","Owned",1,"16/08/2012","B"
2229,0,"Non Existing Client","17/09/1973","10/07/2011","NP_Client","University","Married",0,4,"20",1,"C","28/07/2011","Sales","Owned",2,"17/10/2012","B"
8878,0,"Existing Client","07/09/1970","07/09/2008","NP_Client","University","Married",0,15,"36",1,"C","29/03/2012","Sales","Owned",1,"13/05/2013","B"
699,0,"Non Existing Client","29/08/1985","12/05/2011","NP_Client","Master/PhD","Single",0,23,"24",2,"C","19/06/2011","Branch","Owned",3,"04/09/2012","B"
5164,0,"Existing Client","15/03/1959","17/12/2007","NP_Client","University","Married",4,18,"18",2,"C","06/12/2011","Sales","Owned",1,"16/10/2012","B"
4605,0,"Existing Client","05/06/1954","11/02/2010","NP_Client","University","Married",0,10,"36",1,"C","17/11/2011","Sales","Owned",1,"","B"
423,0,"Non Existing Client","07/05/1979","04/04/2011","NP_Client","University","Married",0,3,"39",4,"C","25/05/2011","Branch","Owned",1,"","K"
7880,0,"Existing Client","16/09/1975","27/10/2008","P_Client","University","Married",0,1,"36",1,"C","22/03/2012","Sales","Owned",1,"28/05/2013","B"
959,1,"Non Existing Client","22/06/1986","25/05/2011","NP_Client","University","Single",0,20,"33,12",1,"C","16/06/2011","Branch","Owned",1,"30/04/2012","K"
1149,0,"Existing Client","08/10/1955","29/09/1992","NP_Client","University","Married",2,15,"30",1,"C","21/06/2011","Sales","Owned",1,"","D"
5422,0,"Non Existing Client","01/01/1982","29/11/2011","NP_Client","University","Married",0,1,"25",1,"C","30/11/2011","Sales","Owned",1,"","D"
6761,0,"Non Existing Client","07/10/1967","19/01/2012","NP_Client","University","Single",0,44,"25",1,"C","22/01/2012","Sales","Owned",1,"","B"
9576,0,"Existing Client","09/11/1968","30/07/2003","NP_Client","University","Married",2,11,"36",3,"C","28/03/2012","Sales","Owned",1,"","B"
3681,0,"Existing Client","30/11/1955","17/02/2009","NP_Client","University","Married",3,10,"36",23,"G","19/10/2011","Sales","Owned",1,"","C"
3830,0,"Existing Client","11/11/1986","06/07/2011","P_Client","University","Single",0,25,"42,18",1,"C","28/09/2011","Sales","Owned",1,"20/09/2012","H"
9344,0,"Non Existing Client","11/03/1982","11/04/2012","NP_Client","University","Single",0,30,"36",6,"G","12/04/2012","Branch","Owned",1,"","B"
2486,0,"Non Existing Client","08/11/1972","15/08/2011","NP_Client","University","Married",2,15,"30",1,"C","16/08/2011","Sales","Owned",1,"","B"
9106,1,"Non Existing Client","28/12/1959","28/03/2012","NP_Client","University","Married",0,22,"18",22,"C","29/03/2012","Sales","Owned",1,"29/11/2012","B"
2842,0,"Existing Client","03/03/1977","17/05/2009","NP_Client","University","Single",0,34,"20",1,"C","29/08/2011","Sales","Old rent",1,"","B"
1390,0,"Non Existing Client","08/10/1961","03/07/2011","NP_Client","University","Married",2,8,"20",1,"C","04/07/2011","Sales","Owned",1,"","B"
5403,0,"Non Existing Client","26/11/1984","26/10/2011","NP_Client","University","Single",0,15,"30",1,"G","29/11/2011","Sales","Owned",1,"","C"
8769,0,"Existing Client","03/09/1980","28/07/2004","P_Client","University","Single",0,30,"99,72",7,"G","19/03/2012","Branch","Old rent",2,"","G"
1400,0,"Non Existing Client","14/11/1969","29/06/2011","NP_Client","Diploma","Married",1,20,"27,36",1,"C","05/07/2011","Branch","Owned",1,"","K"
7118,0,"Existing Client","21/05/1967","02/11/2011","P_Client","Diploma","Married",2,45,"72",2,"G","01/02/2012","Branch","Parents",1,"","H"
8729,0,"Non Existing Client","28/10/1973","26/03/2012","NP_Client","University","Married",2,3,"18",2,"C","27/03/2012","Sales","Owned",1,"","B"
8245,0,"Non Existing Client","28/12/1951","04/03/2012","NP_Client","Master/PhD","Married",2,2,"18",2,"C","08/03/2012","Sales","Owned",1,"","B"
637,0,"Non Existing Client","20/11/1970","30/05/2011","NP_Client","University","Married",0,6,"190,656",10,"G","31/05/2011","Branch","Owned",1,"","B"
490,0,"Non Existing Client","27/09/1959","25/05/2011","NP_Client","University","Married",2,1,"18",1,"C","26/05/2011","Sales","Owned",1,"","B"
2923,0,"Existing Client","07/12/1984","14/10/2010","P_Client","University","Single",0,20,"20",1,"C","14/09/2011","Sales","Old rent",1,"25/03/2013","K"
619,0,"Existing Client","13/10/1979","14/12/2009","NP_Client","University","Married",2,3,"50",5,"C","06/06/2011","Sales","Owned",1,"","C"
5364,1,"Existing Client","21/04/1990","28/11/2011","NP_Client","University","Single",0,10,"36",3,"C","18/12/2011","Sales","Owned",1,"30/08/2012","L"
6617,0,"Non Existing Client","24/03/1968","04/01/2012","NP_Client","Diploma","Married",3,22,"18",2,"C","16/01/2012","Sales","Owned",1,"","B"
206,0,"Non Existing Client","06/04/1965","03/05/2011","NP_Client","University","Married",3,20,"18",2,"C","04/05/2011","Sales","Owned",1,"","B"
7565,0,"Non Existing Client","10/02/1960","19/02/2012","NP_Client","University","Married",0,15,"36",1,"C","20/02/2012","Sales","Owned",1,"","B"
4671,0,"Existing Client","04/01/1978","28/09/2011","NP_Client","University","Married",0,10,"36",8,"G","30/10/2011","Sales","Owned",1,"02/04/2012","C"
7298,0,"Non Existing Client","25/12/1960","06/02/2012","NP_Client","University","Married",0,13,"25",1,"C","20/02/2012","Sales","Owned",1,"","B"
7254,0,"Existing Client","15/05/1976","01/02/2012","NP_Client","University","Married",0,11,"216",14,"G","22/02/2012","Branch","Owned",1,"","C"
8488,0,"Non Existing Client","01/04/1986","14/03/2012","NP_Client","University","Married",0,22,"18",2,"C","15/03/2012","Sales","Owned",1,"","D"
9507,0,"Non Existing Client","03/02/1961","23/04/2012","NP_Client","University","Married",1,1,"36",1,"C","24/04/2012","Sales","Owned",1,"","B"
5339,0,"Non Existing Client","06/06/1973","21/11/2011","NP_Client","University","Married",2,5,"61,596",1,"C","01/12/2011","Sales","Owned",1,"","L"
5654,0,"Non Existing Client","20/11/1956","11/12/2011","NP_Client","University","Married",3,10,"36",3,"C","12/12/2011","Sales","Owned",1,"","D"
